"dhs_indicator_code","variable","ADM2_EN","naive","naive_var","dir","dir_var","n_obs","degf"
"CN_MIAC_C_VAS","nt_ch_micro_vas","Naogaon",0.741935483870968,0.193548387096774,0.75181930090162,0.00201234392601774,11,10
"CN_MIAC_C_VAS","nt_ch_micro_vas","Narail",0.606060606060606,0.246212121212121,0.608713004125708,0.000898715295655991,3,2
"CN_MIAC_C_VAS","nt_ch_micro_vas","Narayanganj",0.655555555555556,0.228339575530587,0.665333526309774,0.00362489734311926,8,7
"CN_MIAC_C_VAS","nt_ch_micro_vas","Narsingdi",0.685714285714286,0.221848739495798,0.680968373911115,0.00309466345772409,4,3
"CN_MIAC_C_VAS","nt_ch_micro_vas","Natore",0.745454545454545,0.193265993265993,0.735643893535759,0.00293667940980369,7,6
"CN_MIAC_C_VAS","nt_ch_micro_vas","Nawabganj",0.741379310344828,0.195099818511797,0.750911623662162,0.00714435204456326,7,6
"CN_MIAC_C_VAS","nt_ch_micro_vas","Netrakona",0.694736842105263,0.213199665831245,0.696224432239552,0.00288141095735259,15,14
"CN_MIAC_C_VAS","nt_ch_micro_vas","Nilphamari",0.711340206185567,0.207474226804124,0.701305637385266,0.00237279447945742,8,7
"CN_MIAC_C_VAS","nt_ch_micro_vas","Noakhali",0.723880597014925,0.201380316462799,0.716140557297901,0.0003696047891807,8,7
"CN_MIAC_C_VAS","nt_ch_micro_vas","Pabna",0.601769911504425,0.241782553729456,0.59573532584929,0.0015606900740899,10,9
"CN_MIAC_C_VAS","nt_ch_micro_vas","Panchagarh",0.596153846153846,0.245475113122172,0.573515332226374,0.00449504232542211,5,4
"CN_MIAC_C_VAS","nt_ch_micro_vas","Patuakhali",0.723577235772358,0.201652672264428,0.718304293453746,0.00145759831132377,10,9
"CN_MIAC_C_VAS","nt_ch_micro_vas","Pirojpur",0.697674418604651,0.213406292749658,0.674292073584852,0.000709212937330324,9,8
"CN_MIAC_C_VAS","nt_ch_micro_vas","Rajbari",0.605263157894737,0.245376955903272,0.596654201890991,0.00560726405867265,4,3
"CN_MIAC_C_VAS","nt_ch_micro_vas","Rajshahi",0.835443037974684,0.138353624123196,0.852150813490027,0.00188131986185376,20,19
"CN_MIAC_C_VAS","nt_ch_micro_vas","Rangamati",0.659574468085106,0.229417206290472,0.620095802882625,0.0029906415625746,5,4
"CN_MIAC_C_VAS","nt_ch_micro_vas","Rangpur",0.796791443850267,0.162785348743603,0.814853473198059,0.00106518658099553,20,19
"CN_MIAC_C_VAS","nt_ch_micro_vas","Satkhira",0.684210526315789,0.217978574755473,0.688554425611502,0.00221808655854302,10,9
"CN_MIAC_C_VAS","nt_ch_micro_vas","Shariatpur",0.769230769230769,0.182186234817814,0.763606199609513,0.00286560508960183,3,2
"CN_MIAC_C_VAS","nt_ch_micro_vas","Sherpur",0.829787234042553,0.142759094028826,0.825517274103774,0.00242525932378215,9,8
"CN_MIAC_C_VAS","nt_ch_micro_vas","Sirajganj",0.588235294117647,0.244267198404786,0.596694967190472,0.00441310365518544,14,13
"CN_MIAC_C_VAS","nt_ch_micro_vas","Sunamganj",0.587677725118483,0.243466486120515,0.573833079936815,0.00346005355706878,15,14
"CN_MIAC_C_VAS","nt_ch_micro_vas","Sylhet",0.701369863013699,0.210025590847509,0.722106101619005,0.000775446517081321,28,27
"CN_MIAC_C_VAS","nt_ch_micro_vas","Tangail",0.488095238095238,0.252868617326449,0.48988176344247,0.00365898491370227,9,8
"CN_MIAC_C_VAS","nt_ch_micro_vas","Thakurgaon",0.709090909090909,0.21010101010101,0.721525078139332,0.00177408441898016,6,5
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Bagerhat",0.342857142857143,0.228571428571429,0.330779137319598,0.00375936843855883,8,7
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Bandarban",0.538461538461538,0.269230769230769,0.550561792482698,0.0072085757117523,2,1
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Barguna",0.596774193548387,0.244579587519831,0.601026995036679,0.000879028661159686,7,6
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Barisal",0.445945945945946,0.247915712322492,0.489329588572579,0.000793378170221504,26,25
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Bhola",0.439393939393939,0.247577295800646,0.447295383661398,0.00106070478264749,13,12
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Bogra",0.363636363636364,0.233333333333333,0.343995726386754,0.00178396430968373,16,15
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Brahamanbaria",0.423076923076923,0.246452576549664,0.422154746170596,0.00280299428381834,7,6
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Chandpur",0.451923076923077,0.250093353248693,0.478561361642521,0.00547546831327258,8,7
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Chittagong",0.510204081632653,0.250534996607339,0.514567461729681,0.000919255468112341,30,29
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Chuadanga",0.5,0.254901960784314,0.504605004045417,0.00271097173295105,6,5
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Comilla",0.507109004739337,0.251139697585195,0.514247484158043,0.0010189493625457,15,14
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Cox's Bazar",0.553191489361702,0.249828414550446,0.565795345344,0.00288202868588134,5,4
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Dhaka",0.432558139534884,0.246023743698162,0.420645184037927,0.000615575206976817,42,41
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Dinajpur",0.344827586206897,0.227490421455939,0.352029060722188,0.00187782902579553,16,15
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Faridpur",0.377777777777778,0.24040404040404,0.372855932858749,0.0135500187794667,4,3
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Feni",0.371794871794872,0.236596736596737,0.375011980333265,0.000957931140489885,5,4
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Gaibandha",0.408450704225352,0.243332334432125,0.396782182564033,0.00138427658331022,12,11
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Gazipur",0.466101694915254,0.250977835723598,0.465386043777047,0.00266675309435395,10,9
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Gopalganj",0.578947368421053,0.250355618776671,0.569573340790041,0.00254085804048982,3,2
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Habiganj",0.5,0.251173708920188,0.49567004912589,0.00402211384648964,15,14
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Jamalpur",0.560975609756098,0.247792907376927,0.571670854847023,0.00190957348844161,16,15
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Jessore",0.316239316239316,0.218096080165046,0.318840770869245,0.00177078563512791,13,12
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Jhalokati",0.473684210526316,0.252631578947368,0.481039831993604,0.000454098338124089,6,5
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Jhenaidah",0.318681318681319,0.21953601953602,0.315106352155648,0.00188017400997803,10,9
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Joypurhat",0.461538461538462,0.258461538461538,0.414574622842392,0.0103751847063001,4,3
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Khagrachhari",0.526315789473684,0.256045519203414,0.551601989013185,0.00380983284526964,3,2
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Khulna",0.419354838709677,0.245077503142019,0.396225718361703,0.00107472719375524,18,17
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Kishoreganj",0.717391304347826,0.204968944099379,0.71336851400539,0.00176794651739496,7,6
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Kurigram",0.553030303030303,0.249074716631969,0.556658715561711,0.00105156961677612,12,11
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Kushtia",0.478260869565217,0.251716247139588,0.478042331096249,0.00265235597605682,10,9
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Lakshmipur",0.449438202247191,0.250255362614913,0.448742203504306,0.00132986771506747,6,5
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Lalmonirhat",0.4,0.244897959183673,0.421532836132353,0.00626654758960927,5,4
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Madaripur",0.292682926829268,0.21219512195122,0.303047149395815,0.00466241689648285,3,2
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Magura",0.28,0.205714285714286,0.28174270533927,0.00244056317574313,5,4
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Manikganj",0.2,0.163636363636364,0.198418550698759,0.00336184496241926,4,3
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Maulvibazar",0.411111111111111,0.243451272501552,0.416580276002422,0.00135206513883962,12,11
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Meherpur",0.32258064516129,0.225806451612903,0.337216576155174,0.00528077883166378,3,2
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Munshiganj",0.268292682926829,0.201219512195122,0.243724110637991,0.00422216812624713,4,3
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Mymensingh",0.576158940397351,0.244740080876751,0.581172778594378,0.000708604952895916,35,34
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Naogaon",0.354838709677419,0.231416549789621,0.365720035550235,0.00352828996237397,11,10
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Narail",0.454545454545455,0.255681818181818,0.452786966142947,0.00422094007599631,3,2
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Narayanganj",0.466666666666667,0.251685393258427,0.446554198284916,0.00156431547955055,8,7
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Narsingdi",0.571428571428571,0.252100840336134,0.57276677837244,0.0035568347558597,4,3
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Natore",0.454545454545455,0.252525252525253,0.462551921519986,0.00454316767147872,7,6
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Nawabganj",0.431034482758621,0.249546279491833,0.446390264856529,0.0031975481237483,7,6
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Netrakona",0.636842105263158,0.23249791144528,0.645341368297058,0.00183038319712224,15,14
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Nilphamari",0.360824742268041,0.23303264604811,0.36838424980365,0.00152243923327146,8,7
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Noakhali",0.507462686567164,0.251823588822803,0.515637798198095,0.00129553527715526,8,7
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Pabna",0.433628318584071,0.247787610619469,0.452025342227077,0.00529849885164083,10,9
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Panchagarh",0.423076923076923,0.248868778280543,0.431980648134099,0.0025489266233573,5,4
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Patuakhali",0.504065040650406,0.252032520325203,0.512864493874412,0.00250007781643278,10,9
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Pirojpur",0.453488372093023,0.250752393980848,0.446849812119557,0.000537117074317705,9,8
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Rajbari",0.421052631578947,0.250355618776671,0.419348200402509,0.00844549609218723,4,3
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Rajshahi",0.30379746835443,0.212851729420302,0.289240970284902,0.00144558256543599,20,19
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Rangamati",0.51063829787234,0.25531914893617,0.494638130160859,0.00141240883423132,5,4
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Rangpur",0.417112299465241,0.244436777643609,0.435148204864967,0.00247006376571987,20,19
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Satkhira",0.429824561403509,0.247244216736532,0.424716673796044,0.0014290914390011,10,9
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Shariatpur",0.282051282051282,0.207827260458839,0.270104031536025,0.00281636615231868,3,2
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Sherpur",0.468085106382979,0.251658659345687,0.467256341825648,0.00119215390129333,9,8
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Sirajganj",0.361344537815126,0.232730380287708,0.365325700015015,0.00295203879643482,14,13
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Sunamganj",0.445497630331754,0.248205822613406,0.446924356076373,0.00146088452933327,15,14
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Sylhet",0.367123287671233,0.232982086406744,0.383365434193781,0.000773918217824964,28,27
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Tangail",0.404761904761905,0.243832472748135,0.395199918045171,0.00139495931382451,9,8
"CN_MIAC_C_DWM","nt_ch_micro_dwm","Thakurgaon",0.363636363636364,0.235690235690236,0.347672699204746,0.00473649229096417,6,5
"CN_BFSS_C_EBF","nt_ebf","Bagerhat",0.552631578947368,0.250526315789474,0.554543263146591,0.00241475534828603,8,7
"CN_BFSS_C_EBF","nt_ebf","Bandarban",0.941176470588235,0.0588235294117647,0.934819899847457,0.00198198475370986,2,1
"CN_BFSS_C_EBF","nt_ebf","Barguna",0.478260869565217,0.253196930946292,0.480179723775636,0.00659476497015604,7,6
"CN_BFSS_C_EBF","nt_ebf","Barisal",0.56,0.247106017191977,0.568977818472384,0.00166239253574349,26,25
"CN_BFSS_C_EBF","nt_ebf","Bhola",0.47008547008547,0.250174241590551,0.463306149089478,0.000768735361499308,13,12
"CN_BFSS_C_EBF","nt_ebf","Bogra",0.58273381294964,0.244917109790429,0.582207684869879,0.0013574071707255,16,15
"CN_BFSS_C_EBF","nt_ebf","Brahamanbaria",0.444444444444444,0.24904214559387,0.434308518730661,0.00528909222339623,7,6
"CN_BFSS_C_EBF","nt_ebf","Chandpur",0.441860465116279,0.248546511627907,0.446284300271279,0.000686199177175857,8,7
"CN_BFSS_C_EBF","nt_ebf","Chittagong",0.466814159292035,0.249450581794635,0.458461293481495,0.00103336379816484,30,29
"CN_BFSS_C_EBF","nt_ebf","Chuadanga",0.571428571428571,0.248847926267281,0.579492733464522,0.00427395075006232,6,5
"CN_BFSS_C_EBF","nt_ebf","Comilla",0.421276595744681,0.244844517184943,0.426221200609773,0.000843324332831486,15,14
"CN_BFSS_C_EBF","nt_ebf","Cox's Bazar",0.495495495495495,0.252252252252252,0.502199989855117,0.000439316272271828,5,4
"CN_BFSS_C_EBF","nt_ebf","Dhaka",0.506986027944112,0.250451097804391,0.517195496016576,0.000651208868260608,42,41
"CN_BFSS_C_EBF","nt_ebf","Dinajpur",0.578947368421053,0.245201238390093,0.574477396707759,0.00100005779887596,16,15
"CN_BFSS_C_EBF","nt_ebf","Faridpur",0.555555555555556,0.251572327044025,0.558851044172699,0.0062622851293743,4,3
"CN_BFSS_C_EBF","nt_ebf","Feni",0.456521739130435,0.250836120401338,0.464988980718729,0.00451430979145706,5,4
"CN_BFSS_C_EBF","nt_ebf","Gaibandha",0.538011695906433,0.250017199862401,0.537034022102109,0.000982232135170164,12,11
"CN_BFSS_C_EBF","nt_ebf","Gazipur",0.452554744525547,0.249570631172177,0.459814339411737,0.00169495409537327,10,9
"CN_BFSS_C_EBF","nt_ebf","Gopalganj",0.577777777777778,0.249494949494949,0.582884374551004,0.00856623470323381,3,2
"CN_BFSS_C_EBF","nt_ebf","Habiganj",0.497854077253219,0.251072961373391,0.481233786247405,0.00165127804242421,15,14
"CN_BFSS_C_EBF","nt_ebf","Jamalpur",0.494791666666667,0.251281631762653,0.49738629925697,0.00189502643207234,16,15
"CN_BFSS_C_EBF","nt_ebf","Jessore",0.488721804511278,0.251765778081568,0.480964195650601,0.00246354613508671,13,12
"CN_BFSS_C_EBF","nt_ebf","Jhalokati",0.566265060240964,0.248604172788716,0.572720586779423,0.00122932018197176,6,5
"CN_BFSS_C_EBF","nt_ebf","Jhenaidah",0.517241379310345,0.251874062968516,0.522267176482043,0.00108489276387837,10,9
"CN_BFSS_C_EBF","nt_ebf","Joypurhat",0.620689655172414,0.24384236453202,0.606116953021366,0.00794269270120622,4,3
"CN_BFSS_C_EBF","nt_ebf","Khagrachhari",0.511627906976744,0.255813953488372,0.486698689451406,0.00481699768166401,3,2
"CN_BFSS_C_EBF","nt_ebf","Khulna",0.451086956521739,0.248960560703255,0.465648357117597,0.000538845581749095,18,17
"CN_BFSS_C_EBF","nt_ebf","Kishoreganj",0.412844036697248,0.244648318042813,0.414238525156951,0.00203416141436186,7,6
"CN_BFSS_C_EBF","nt_ebf","Kurigram",0.516778523489933,0.251405768184292,0.503332847623074,0.00125439782613199,12,11
"CN_BFSS_C_EBF","nt_ebf","Kushtia",0.53125,0.250984251968504,0.526928132599042,0.0019414216681505,10,9
"CN_BFSS_C_EBF","nt_ebf","Lakshmipur",0.427184466019417,0.247096897011232,0.409167538687583,0.00607987923170095,6,5
"CN_BFSS_C_EBF","nt_ebf","Lalmonirhat",0.413793103448276,0.246823956442831,0.413812468563495,0.00440712417603296,5,4
"CN_BFSS_C_EBF","nt_ebf","Madaripur",0.41304347826087,0.247826086956522,0.38897005508148,0.0061002885156666,3,2
"CN_BFSS_C_EBF","nt_ebf","Magura",0.431034482758621,0.249546279491833,0.432383309798719,0.00097007635633733,5,4
"CN_BFSS_C_EBF","nt_ebf","Manikganj",0.51063829787234,0.25531914893617,0.484318380525962,0.00386291733619477,4,3
"CN_BFSS_C_EBF","nt_ebf","Maulvibazar",0.547738693467337,0.248972133394244,0.54386164111943,0.000851104412155033,12,11
"CN_BFSS_C_EBF","nt_ebf","Meherpur",0.555555555555556,0.253968253968254,0.567289162837808,0.0142432756068088,3,2
"CN_BFSS_C_EBF","nt_ebf","Munshiganj",0.5,0.255102040816327,0.510481414286427,0.00118897544865975,4,3
"CN_BFSS_C_EBF","nt_ebf","Mymensingh",0.45981308411215,0.248850152262942,0.44888748322654,0.000946391390187108,35,34
"CN_BFSS_C_EBF","nt_ebf","Naogaon",0.518518518518518,0.251990308065074,0.526420114617993,0.00189748229162016,11,10
"CN_BFSS_C_EBF","nt_ebf","Narail",0.567567567567568,0.252252252252252,0.566911403072733,0.00376693520264031,3,2
"CN_BFSS_C_EBF","nt_ebf","Narayanganj",0.41747572815534,0.245573957738435,0.416112400488896,0.000830728618863259,8,7
"CN_BFSS_C_EBF","nt_ebf","Narsingdi",0.625,0.23936170212766,0.62942639868045,0.00346850502692303,4,3
"CN_BFSS_C_EBF","nt_ebf","Natore",0.583333333333333,0.247175141242938,0.592651439431194,0.00514591881022524,7,6
"CN_BFSS_C_EBF","nt_ebf","Nawabganj",0.492957746478873,0.253521126760563,0.498722393831213,0.000627487436508958,7,6
"CN_BFSS_C_EBF","nt_ebf","Netrakona",0.470046082949309,0.250256016385049,0.468632161174569,0.00123005899502536,15,14
"CN_BFSS_C_EBF","nt_ebf","Nilphamari",0.5,0.252212389380531,0.50691540530006,0.0027664489517312,8,7
"CN_BFSS_C_EBF","nt_ebf","Noakhali",0.401234567901235,0.241737596810061,0.406388073135639,0.00392352722628378,8,7
"CN_BFSS_C_EBF","nt_ebf","Pabna",0.586466165413534,0.244360902255639,0.558903245737508,0.00152743279346454,10,9
"CN_BFSS_C_EBF","nt_ebf","Panchagarh",0.557377049180328,0.250819672131148,0.581653258360343,0.00451329345947286,5,4
"CN_BFSS_C_EBF","nt_ebf","Patuakhali",0.5,0.25177304964539,0.497721235680064,0.00110894020726408,10,9
"CN_BFSS_C_EBF","nt_ebf","Pirojpur",0.402061855670103,0.242912371134021,0.404974641113419,0.00156955401773967,9,8
"CN_BFSS_C_EBF","nt_ebf","Rajbari",0.658536585365854,0.230487804878049,0.659096630288244,0.00419142576716535,4,3
"CN_BFSS_C_EBF","nt_ebf","Rajshahi",0.550802139037433,0.248749353113679,0.530518557229271,0.00274615851765152,20,19
"CN_BFSS_C_EBF","nt_ebf","Rangamati",0.436363636363636,0.250505050505051,0.340741624707401,0.0119200963750381,5,4
"CN_BFSS_C_EBF","nt_ebf","Rangpur",0.558252427184466,0.24780961401847,0.555729745696021,0.00166284574528512,20,19
"CN_BFSS_C_EBF","nt_ebf","Satkhira",0.578125,0.245816929133858,0.578751659461496,0.000953104995609181,10,9
"CN_BFSS_C_EBF","nt_ebf","Shariatpur",0.355555555555556,0.234343434343434,0.351905755708939,0.00538085053331228,3,2
"CN_BFSS_C_EBF","nt_ebf","Sherpur",0.405660377358491,0.243396226415094,0.395662711700109,0.00228424505709137,9,8
"CN_BFSS_C_EBF","nt_ebf","Sirajganj",0.503597122302158,0.251798561151079,0.498886536251079,0.00127867348124713,14,13
"CN_BFSS_C_EBF","nt_ebf","Sunamganj",0.412765957446808,0.243426077468631,0.397044367387333,0.00174045626454382,15,14
"CN_BFSS_C_EBF","nt_ebf","Sylhet",0.438799076212471,0.246824480369515,0.440370144222939,0.000873473119660579,28,27
"CN_BFSS_C_EBF","nt_ebf","Tangail",0.5,0.252577319587629,0.488254466188638,0.00302057938966596,9,8
"CN_BFSS_C_EBF","nt_ebf","Thakurgaon",0.59375,0.245039682539683,0.609195619840182,0.00172293186854893,6,5
NA,"nt_wm_micro_iron","Bagerhat",0.357142857142857,0.235191637630662,0.368037084548621,0.00790529175445677,8,7
NA,"nt_wm_micro_iron","Bandarban",0.8,0.177777777777778,0.827298038802778,0.0333555280516273,2,1
NA,"nt_wm_micro_iron","Barguna",0.292682926829268,0.21219512195122,0.295922033528977,0.000673576402091719,7,6
NA,"nt_wm_micro_iron","Barisal",0.502645502645503,0.251322751322751,0.480897362054667,0.00184455655429015,26,25
NA,"nt_wm_micro_iron","Bhola",0.591549295774648,0.243332334432125,0.592036765508621,0.00267566396054276,13,12
NA,"nt_wm_micro_iron","Bogra",0.578313253012048,0.246841022627094,0.572890840028897,0.00526067961624964,16,15
NA,"nt_wm_micro_iron","Brahamanbaria",0.272727272727273,0.201398601398601,0.29773013668909,0.00444902869606554,7,6
NA,"nt_wm_micro_iron","Chandpur",0.418918918918919,0.246760459089226,0.423688909973244,0.00446681085909197,8,7
NA,"nt_wm_micro_iron","Chittagong",0.664150943396226,0.223899371069182,0.619443296115126,0.00154675575746759,30,29
NA,"nt_wm_micro_iron","Chuadanga",0.533333333333333,0.257471264367816,0.503292995044505,0.0083287207881016,6,5
NA,"nt_wm_micro_iron","Comilla",0.5390625,0.25043061023622,0.549571185280424,0.00163409466961633,15,14
NA,"nt_wm_micro_iron","Cox's Bazar",0.645161290322581,0.232681121099947,0.625402783245303,0.000501285980793639,5,4
